epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
120,46800,0.04686118883964343,0.011193194756141075,0.030700247956869695,99.03846153846153,99.99599358974359,0.961538461538467,0.004006410256408799,0.03214742865743516,0.023274032375480556,0.3814124299526215,91.37,99.71,8.629999999999995,0.29000000000000625
121,47190,0.047848005783863556,0.010293307671180139,0.029501014687598515,99.07051282051282,99.9979967948718,0.9294871794871824,0.0020032051282043994,0.03270507764212693,0.022676271728322477,0.37175314507484436,91.68,99.74,8.319999999999993,0.2600000000000051
122,47580,0.04659317517891908,0.01060023857997014,0.028825620191697127,99.07852564102564,99.9979967948718,0.9214743589743648,0.0020032051282043994,0.03182744074471389,0.023677213282524784,0.3795845513343811,91.56,99.71,8.439999999999998,0.29000000000000625
123,47970,0.04674430871621156,0.011433029174804687,0.025999720346851225,99.20272435897436,99.9979967948718,0.7972756410256352,0.0020032051282043994,0.03240392781511138,0.020609511604791957,0.3735364974975586,91.66,99.71,8.340000000000003,0.29000000000000625
124,48360,0.046539951593447954,0.010245724824758676,0.023816903822649366,99.2568108974359,100.0,0.7431891025641022,0.0,0.03254373164116582,0.02402439600304712,0.37097513189315795,91.81,99.75,8.189999999999998,0.25
125,48750,0.04676200426541842,0.009688299130170773,0.023852605763703395,99.29286858974359,100.0,0.7071314102564088,0.0,0.03551096252248257,0.024985769126988664,0.3697063905239105,91.83,99.74,8.170000000000002,0.2600000000000051
126,49140,0.046880703706007734,0.01071792199061467,0.02303764986184736,99.3349358974359,100.0,0.6650641025641022,0.0,0.0324875282335885,0.023372321189204348,0.3730663995265961,91.82,99.77,8.180000000000007,0.23000000000000398
127,49530,0.04653890683100774,0.011661979479667468,0.02408804998207742,99.26883012820512,100.0,0.7311698717948758,0.0,0.0321729756608794,0.022961501833758776,0.3681014672279358,91.95,99.75,8.049999999999997,0.25
128,49920,0.04694005648295085,0.011028868112808619,0.02320915705894526,99.27684294871794,99.9979967948718,0.7231570512820582,0.0020032051282043994,0.03204269047024884,0.02317733100697964,0.37300936422348024,91.89,99.76,8.11,0.23999999999999488
129,50310,0.04704627562791873,0.011106385328830817,0.022215375046615894,99.36899038461539,100.0,0.6310096153846132,0.0,0.03232882596269439,0.023891871488547024,0.372215656042099,91.92,99.76,8.079999999999998,0.23999999999999488
130,50700,0.046915084887773566,0.011166872733678574,0.02279684167379179,99.2988782051282,100.0,0.7011217948717956,0.0,0.03231416472905799,0.022176935702939576,0.3713257936000824,91.88,99.75,8.120000000000005,0.25
131,51090,0.046662207138844024,0.010453292039724497,0.02209692200144323,99.35296474358974,99.9979967948718,0.6470352564102626,0.0020032051282043994,0.03177116792413253,0.021700789656820176,0.3720374662399292,91.87,99.76,8.129999999999995,0.23999999999999488
132,51480,0.04644288955590664,0.010271582236656775,0.022391652246005832,99.36899038461539,100.0,0.6310096153846132,0.0,0.03196595590325851,0.022453576703614826,0.373753573513031,91.9,99.77,8.099999999999994,0.23000000000000398
133,51870,0.04657430404271835,0.010587922732035319,0.021673626084334385,99.35897435897436,100.0,0.6410256410256352,0.0,0.03158659271047085,0.02165672748903685,0.3731898118495941,91.97,99.77,8.030000000000001,0.23000000000000398
134,52260,0.04738165170718462,0.010523633467845428,0.021694916882253706,99.3389423076923,100.0,0.6610576923076934,0.0,0.03184705746324756,0.023547884784167326,0.3764067764282227,91.87,99.77,8.129999999999995,0.23000000000000398
135,52650,0.04730411248329358,0.011312414438296586,0.02164674379850905,99.34294871794872,100.0,0.6570512820512846,0.0,0.03216591364220728,0.02206225033047833,0.3731870443820953,91.92,99.78,8.079999999999998,0.21999999999999886
136,53040,0.0461639587695782,0.0110275360254141,0.02112348606177152,99.35897435897436,100.0,0.6410256410256352,0.0,0.03145574617989456,0.022918296765677536,0.37144429888725283,91.92,99.79,8.079999999999998,0.20999999999999375
137,53430,0.04613644159757174,0.011368876237135667,0.02077091887103728,99.40705128205128,100.0,0.5929487179487154,0.0,0.03152164628234091,0.022156772734243657,0.37640197277069093,91.86,99.73,8.14,0.269999999999996
138,53820,0.047530644367902705,0.01206825207441281,0.02061597995268993,99.3770032051282,100.0,0.6229967948717956,0.0,0.032386785821069644,0.023374137999136235,0.3727378348350525,91.92,99.78,8.079999999999998,0.21999999999999886
139,54210,0.04765238945300763,0.01217497556637495,0.02016461817189478,99.4130608974359,100.0,0.5869391025641022,0.0,0.03167469290238392,0.02280946019329602,0.3749057203769684,91.89,99.74,8.11,0.2600000000000051
140,54600,0.047512519665253466,0.0122283263084216,0.019628591013427538,99.47315705128206,100.0,0.5268429487179418,0.0,0.035304015195822415,0.02725763864155057,0.37536124424934386,91.82,99.76,8.180000000000007,0.23999999999999488
141,54990,0.04647176877046243,0.010443721062097793,0.019796352967237814,99.41907051282051,100.0,0.580929487179489,0.0,0.03270733809169335,0.02382123017612892,0.3753098999977112,91.97,99.76,8.030000000000001,0.23999999999999488
142,55380,0.04627000735356258,0.011427356035281451,0.02125475700968542,99.38902243589743,100.0,0.6109775641025692,0.0,0.03487308115898809,0.02447552922405774,0.37348159441947937,91.88,99.76,8.120000000000005,0.23999999999999488
143,55770,0.046496138817224746,0.011091397970150678,0.02057667164884221,99.39703525641026,100.0,0.6029647435897374,0.0,0.03217062467261206,0.021539600589607334,0.3769075393676758,91.89,99.81,8.11,0.18999999999999773
144,56160,0.04614888582474146,0.010801111734830416,0.01983785908490133,99.40504807692308,100.0,0.5949519230769198,0.0,0.03217923792102669,0.022281779518610316,0.37833879384994507,91.9,99.78,8.099999999999994,0.21999999999999886
145,56550,0.0465927337988829,0.011941317411569449,0.02074939964565998,99.39302884615384,100.0,0.6069711538461604,0.0,0.03213221513772312,0.02169369745858108,0.3733249496459961,91.87,99.78,8.129999999999995,0.21999999999999886
146,56940,0.0464061669814281,0.010526185157971504,0.01935411422716406,99.4511217948718,100.0,0.5488782051282044,0.0,0.03180609473699256,0.02267132529729529,0.3731255889415741,91.94,99.78,8.060000000000002,0.21999999999999886
147,57330,0.046805769357925804,0.01084618935218224,0.019304040875524665,99.4511217948718,100.0,0.5488782051282044,0.0,0.0316624671598024,0.023880970628955698,0.37884354124069214,91.9,99.76,8.099999999999994,0.23999999999999488
148,57720,0.04624557861915002,0.011037725668687087,0.01964612208927671,99.42708333333333,100.0,0.5729166666666714,0.0,0.03203814844541912,0.022743526893326,0.3795892991065979,92.02,99.76,7.980000000000004,0.23999999999999488
149,58110,0.04672801677997296,0.010005569458007813,0.019601575258928233,99.42908653846153,100.0,0.570913461538467,0.0,0.032403387600862525,0.022157460828370685,0.380149211025238,91.96,99.73,8.040000000000006,0.269999999999996
150,58500,0.04599461188683143,0.01135724141047551,0.019444841816006468,99.42708333333333,100.0,0.5729166666666714,0.0,0.03175436695919761,0.023023173778871947,0.3782697541713715,91.97,99.76,8.030000000000001,0.23999999999999488
151,58890,0.04705473826481746,0.011430784983512682,0.020672315523888055,99.39302884615384,100.0,0.6069711538461604,0.0,0.03204247015940992,0.02228225031985512,0.3820939655303955,91.94,99.77,8.060000000000002,0.23000000000000398
152,59280,0.04608313242594401,0.01105812574044252,0.019727176413513146,99.4170673076923,100.0,0.5829326923076934,0.0,0.03206845778453199,0.022021142742301845,0.37814417748451234,91.88,99.78,8.120000000000005,0.21999999999999886
153,59670,0.04624115870549129,0.010591958730648726,0.018727242294101953,99.48317307692308,100.0,0.5168269230769198,0.0,0.03201501278937617,0.02174818364879753,0.3812709346294403,91.95,99.79,8.049999999999997,0.20999999999999375
154,60060,0.0465438445409139,0.010912564473274426,0.01937705159175377,99.45713141025641,100.0,0.5428685897435912,0.0,0.032355221011970615,0.021848020674307134,0.37732469959259035,91.99,99.77,8.010000000000005,0.23000000000000398
155,60450,0.04704326544052515,0.011211872712159768,0.019588152477995325,99.42508012820512,100.0,0.5749198717948758,0.0,0.031756500654582735,0.0219778229918661,0.3822215437412262,92.0,99.8,8.0,0.20000000000000284
156,60840,0.04664178628187913,0.010656177080594575,0.020003573910500377,99.4170673076923,100.0,0.5829326923076934,0.0,0.03226171867756904,0.022531663315205633,0.37973220191001894,91.93,99.78,8.069999999999993,0.21999999999999886
157,61230,0.04651282383845402,0.010925033153631749,0.019431136205840187,99.453125,99.9979967948718,0.546875,0.0020032051282043994,0.0324412659753727,0.02377182018907764,0.3807212920188904,91.88,99.79,8.120000000000005,0.20999999999999375
158,61620,0.04622190059759678,0.010702128899403108,0.020107388997283312,99.47315705128206,100.0,0.5268429487179418,0.0,0.031981908822361425,0.02278108536442624,0.3831233254432678,91.84,99.79,8.159999999999997,0.20999999999999375
159,62010,0.04628119896619748,0.0112624785838983,0.0202086515378398,99.37099358974359,100.0,0.6290064102564088,0.0,0.0349545267563832,0.025129574763623975,0.3849696687221527,91.83,99.77,8.170000000000002,0.23000000000000398
160,62400,0.04647890971257136,0.010865747011624849,0.018718848566118725,99.45913461538461,100.0,0.5408653846153868,0.0,0.031916017773785166,0.02140744426582433,0.3797987574100494,91.85,99.74,8.150000000000006,0.2600000000000051
161,62790,0.04597938305292374,0.010834586925995655,0.019325405361656195,99.42508012820512,100.0,0.5749198717948758,0.0,0.031585325168657905,0.021605044980592365,0.38190691685676575,91.85,99.76,8.150000000000006,0.23999999999999488
162,63180,0.047093743544358475,0.012149677521143204,0.018445538359885223,99.49719551282051,100.0,0.502804487179489,0.0,0.0319085302232187,0.02236521394946907,0.3805074966907501,91.89,99.77,8.11,0.23000000000000398
163,63570,0.04727632388090476,0.012266976405412723,0.01910487262185854,99.48116987179488,100.0,0.5188301282051242,0.0,0.03240158588071413,0.022926934157745747,0.3829134003162384,91.93,99.8,8.069999999999993,0.20000000000000284
164,63960,0.047634795995859,0.012197107535142165,0.01824199753240324,99.48116987179488,100.0,0.5188301282051242,0.0,0.03530029707317111,0.024869816212714474,0.38365965538024904,91.77,99.77,8.230000000000004,0.23000000000000398
165,64350,0.046260404586791995,0.010828213813977364,0.017948450774957353,99.48317307692308,100.0,0.5168269230769198,0.0,0.03177689600594436,0.022086792354342303,0.38271680550575254,91.96,99.79,8.040000000000006,0.20999999999999375
166,64740,0.046275244615016836,0.011260429406777406,0.019275725660965037,99.46314102564102,100.0,0.536858974358978,0.0,0.03275912019270885,0.0231581549101238,0.38226770849227903,91.84,99.76,8.159999999999997,0.23999999999999488
167,65130,0.04644803206125895,0.011046962248973358,0.019265493096855397,99.44310897435898,99.9979967948718,0.556891025641022,0.0020032051282043994,0.031945602803290646,0.022846351695966115,0.38378561744689943,91.79,99.78,8.209999999999994,0.21999999999999886
168,65520,0.04715848458118928,0.010724617273379596,0.018232938159519853,99.46915064102564,100.0,0.5308493589743648,0.0,0.03245646440530125,0.021786768225174915,0.38471606345176695,92.01,99.8,7.989999999999995,0.20000000000000284
169,65910,0.046479428120148485,0.010610071206704165,0.019421911812148605,99.42307692307692,100.0,0.5769230769230802,0.0,0.03168063224116458,0.021590435052219824,0.3820006702899933,91.92,99.77,8.079999999999998,0.23000000000000398
170,66300,0.04644950047517434,0.010576528769273024,0.018227068949431085,99.50520833333333,100.0,0.4947916666666714,0.0,0.031521084942395174,0.021932846383203433,0.38179308576583865,91.93,99.8,8.069999999999993,0.20000000000000284
171,66690,0.046172797374236275,0.011860058246514735,0.017971315330419783,99.51923076923077,100.0,0.4807692307692264,0.0,0.0319050414652764,0.022734771800946584,0.3852722321510315,91.86,99.75,8.14,0.25
172,67080,0.04646839361924392,0.011213574654016739,0.018036260977029227,99.50520833333333,100.0,0.4947916666666714,0.0,0.0319338840774343,0.022060744370086285,0.38219425511360167,91.84,99.76,8.159999999999997,0.23999999999999488
173,67470,0.04617979465386807,0.010058397513169509,0.018056726763144328,99.48717948717949,100.0,0.512820512820511,0.0,0.0319419359859032,0.021979663945451568,0.386304558801651,91.9,99.79,8.099999999999994,0.20999999999999375
174,67860,0.046507741854741026,0.010869702314719176,0.01844916790873051,99.49719551282051,100.0,0.502804487179489,0.0,0.03203575822371471,0.02215156675894049,0.38416786346435544,91.82,99.74,8.180000000000007,0.2600000000000051
175,68250,0.04640538937006241,0.01040211274073674,0.01863988974662975,99.47916666666667,100.0,0.5208333333333286,0.0,0.03156352344947525,0.020638109762457352,0.3839793082237244,91.98,99.79,8.019999999999996,0.20999999999999375
176,68640,0.04638086160024007,0.010448639820783567,0.01825240914745686,99.52524038461539,100.0,0.4747596153846132,0.0,0.031851659847211236,0.023389493362813055,0.3841098816871643,91.82,99.73,8.180000000000007,0.269999999999996
177,69030,0.04662916782574776,0.011199457217485477,0.017990069368328802,99.47916666666667,100.0,0.5208333333333286,0.0,0.03293429447125785,0.02370812319502046,0.38544282989501955,91.83,99.73,8.170000000000002,0.269999999999996
178,69420,0.04657006447131817,0.011229600661840195,0.01775335117798442,99.55128205128206,99.9979967948718,0.4487179487179418,0.0020032051282043994,0.031868934631347656,0.02233722240109987,0.3830713879108429,91.88,99.77,8.120000000000005,0.23000000000000398
179,69810,0.046462051685039814,0.011595837275187175,0.018923794495491073,99.4911858974359,100.0,0.5088141025641022,0.0,0.03195233888263944,0.022069590001166622,0.38452787194252014,91.86,99.76,8.14,0.23999999999999488
180,70200,0.046431672878754444,0.011016189746367625,0.017827847665653398,99.51923076923077,100.0,0.4807692307692264,0.0,0.03178168852117997,0.022392278985132144,0.384745944404602,91.89,99.79,8.11,0.20999999999999375
181,70590,0.046999127436906867,0.010927428954686874,0.01828713465350656,99.49719551282051,100.0,0.502804487179489,0.0,0.03203862830053402,0.02270857593681239,0.38254739484786987,91.92,99.78,8.079999999999998,0.21999999999999886
182,70980,0.04645640911200108,0.010191886852949094,0.01844388569932049,99.4891826923077,100.0,0.5108173076923066,0.0,0.03171542324597323,0.02207257174238374,0.3851653562068939,91.93,99.76,8.069999999999993,0.23999999999999488
183,71370,0.046350544538253394,0.011188617119422326,0.017817271936040085,99.52323717948718,99.9979967948718,0.4767628205128176,0.0020032051282043994,0.03223823897446258,0.022126967393899265,0.38454958333969114,91.9,99.82,8.099999999999994,0.18000000000000682
184,71760,0.0466329446205726,0.01105495966397799,0.017563826663909144,99.51322115384616,99.9979967948718,0.4867788461538396,0.0020032051282043994,0.03176307678222656,0.023310896716540373,0.3872017042160034,91.93,99.79,8.069999999999993,0.20999999999999375
185,72150,0.047014755469102124,0.01246947997655624,0.018467631677571587,99.47516025641026,100.0,0.5248397435897374,0.0,0.032448961764951295,0.02074937277202365,0.3854137635707855,91.91,99.76,8.090000000000003,0.23999999999999488
186,72540,0.04728848506242801,0.01202087646875626,0.018225485583743414,99.47315705128206,99.9979967948718,0.5268429487179418,0.0020032051282043994,0.03183792512628097,0.0214812514148181,0.38205665369033814,91.94,99.76,8.060000000000002,0.23999999999999488
187,72930,0.04693715939154992,0.011289768341260078,0.017410203422873447,99.52123397435898,100.0,0.478766025641022,0.0,0.031740789172015615,0.022463623481460766,0.3815154857635498,91.86,99.78,8.14,0.21999999999999886
188,73320,0.04713832476200201,0.011142278328920022,0.017555983649351847,99.53525641025641,100.0,0.4647435897435912,0.0,0.03557455388805534,0.026610365396813503,0.3858178221225739,91.92,99.77,8.079999999999998,0.23000000000000398
189,73710,0.04636323818793664,0.010640494028727214,0.017166265330683345,99.5332532051282,100.0,0.4667467948717956,0.0,0.03170480003839807,0.021554859378669834,0.38406150336265565,91.91,99.77,8.090000000000003,0.23000000000000398
190,74100,0.04565221652006492,0.010760059723487267,0.018320849580236543,99.48116987179488,100.0,0.5188301282051242,0.0,0.03125015693374827,0.021669010572795626,0.386447660779953,91.93,99.79,8.069999999999993,0.20999999999999375
191,74490,0.04573205801156851,0.010908924004970453,0.01739684173073142,99.53125,100.0,0.46875,0.0,0.032190129726747924,0.02333793459059317,0.38311677107810976,91.74,99.71,8.260000000000005,0.29000000000000625
192,74880,0.045876515828646144,0.010936837318616036,0.01783116341281969,99.4511217948718,100.0,0.5488782051282044,0.0,0.03140792363806616,0.022190969201582898,0.3807047162055969,91.92,99.77,8.079999999999998,0.23000000000000398
193,75270,0.04584592427962866,0.010703369287344125,0.017542961254739798,99.4931891025641,100.0,0.5068108974358978,0.0,0.0315150429930868,0.023435994039607954,0.381787616443634,91.88,99.77,8.120000000000005,0.23000000000000398
194,75660,0.04605868963094858,0.01105964061541435,0.017396675813226747,99.5292467948718,100.0,0.4707532051282044,0.0,0.031223538555676424,0.022430902794946597,0.38001711616516115,91.85,99.77,8.150000000000006,0.23000000000000398
195,76050,0.04610190880604279,0.01110682304088886,0.017681611193797717,99.54727564102564,100.0,0.4527243589743648,0.0,0.03187763540050651,0.021909692619420305,0.38316353936195374,91.98,99.76,8.019999999999996,0.23999999999999488
196,76440,0.04612822532653808,0.011424031624427209,0.018774852012463202,99.43509615384616,100.0,0.5649038461538396,0.0,0.03175732153880445,0.022043789489359797,0.3820530430316925,91.86,99.74,8.14,0.2600000000000051
197,76830,0.04568966535421518,0.0119124602048825,0.01779378522426272,99.47916666666667,100.0,0.5208333333333286,0.0,0.031789311879797826,0.021449876736991013,0.38408213558197024,91.89,99.72,8.11,0.28000000000000114
198,77220,0.046937995079236156,0.011473534046075283,0.01759592715638857,99.53725961538461,100.0,0.4627403846153868,0.0,0.03131166590919977,0.022378209271008455,0.3848971616268158,91.91,99.79,8.090000000000003,0.20999999999999375
199,77610,0.04571501964177841,0.011642874815525154,0.017746526633914655,99.51322115384616,100.0,0.4867788461538396,0.0,0.032526858245270164,0.02302894713003424,0.38140164704322815,91.92,99.78,8.079999999999998,0.21999999999999886
200,78000,0.04586040178934733,0.010667163897783329,0.0181270202771068,99.48116987179488,100.0,0.5188301282051242,0.0,0.03161511843717551,0.022437014157259013,0.38617661724090574,91.9,99.79,8.099999999999994,0.20999999999999375
201,78390,0.04688799931452824,0.01127007618928567,0.01765686069937566,99.50320512820512,100.0,0.4967948717948758,0.0,0.03234744977347458,0.023139561278910578,0.38438579053878785,91.88,99.75,8.120000000000005,0.25
202,78780,0.046779798238705365,0.010730275129660582,0.017606728359197195,99.56330128205128,100.0,0.4366987179487154,0.0,0.03176400329493269,0.021811264979688428,0.38323265562057496,91.98,99.78,8.019999999999996,0.21999999999999886
203,79170,0.046312989944066754,0.01092224304492657,0.01823665399928219,99.4511217948718,100.0,0.5488782051282044,0.0,0.031565717503994326,0.021921441524843627,0.383110439825058,91.93,99.76,8.069999999999993,0.23999999999999488
204,79560,0.046363258973146096,0.011089793841044108,0.017703969765884373,99.55328525641026,100.0,0.4467147435897374,0.0,0.032496600211421145,0.0231264361852332,0.3821447063922882,91.96,99.78,8.040000000000006,0.21999999999999886
205,79950,0.04699787971300957,0.011109341107881986,0.01840468407310068,99.53525641025641,100.0,0.4647435897435912,0.0,0.0318029228645035,0.0231025279322757,0.3840236883163452,91.9,99.78,8.099999999999994,0.21999999999999886
206,80340,0.04598014293572841,0.010883641854310648,0.01741074969789061,99.4891826923077,100.0,0.5108173076923066,0.0,0.034921440897108635,0.025620472582080698,0.38402048358917235,91.91,99.76,8.090000000000003,0.23999999999999488
207,80730,0.046017180344997306,0.010755315193763146,0.01823064198072713,99.45713141025641,100.0,0.5428685897435912,0.0,0.031720734849760804,0.021510275104377842,0.3829444041728973,91.92,99.72,8.079999999999998,0.28000000000000114
208,81120,0.04596444643460787,0.011286737368657039,0.019547815314338853,99.42508012820512,100.0,0.5749198717948758,0.0,0.03176471855066999,0.022258987909630885,0.38775522723197936,91.88,99.76,8.120000000000005,0.23999999999999488
209,81510,0.046024232644301194,0.011606834484980656,0.017537502740294888,99.50721153846153,100.0,0.492788461538467,0.0,0.03154323070864134,0.02188562441475784,0.3848535074710846,91.88,99.78,8.120000000000005,0.21999999999999886
210,81900,0.0460468726280408,0.011923688497298803,0.01735258418947267,99.5292467948718,100.0,0.4707532051282044,0.0,0.03134884411775613,0.0218421748921841,0.3839898515224457,92.01,99.78,7.989999999999995,0.21999999999999886
211,82290,0.04674275593879895,0.012630906471839318,0.017928029590238554,99.51121794871794,100.0,0.4887820512820582,0.0,0.031987926628016215,0.023031886619857594,0.38188725686073305,91.91,99.78,8.090000000000003,0.21999999999999886
212,82680,0.04646885639581925,0.011127364329802684,0.01838924541639594,99.45913461538461,99.9979967948718,0.5408653846153868,0.0020032051282043994,0.034691496740413615,0.025444676604452012,0.38392755813598634,91.91,99.77,8.090000000000003,0.23000000000000398
213,83070,0.045412432841765576,0.010992330159896459,0.017070943250571593,99.53926282051282,100.0,0.4607371794871824,0.0,0.03165032893796511,0.021838145919992953,0.37995171608924866,92.0,99.79,8.0,0.20999999999999375
214,83460,0.04533883547171568,0.010714546839396159,0.01866072014792082,99.48116987179488,99.9979967948718,0.5188301282051242,0.0020032051282043994,0.03160514409029031,0.02160397058800806,0.38445852432250976,91.93,99.72,8.069999999999993,0.28000000000000114
215,83850,0.04647984993763459,0.011136341094970702,0.01759596647043975,99.51923076923077,100.0,0.4807692307692264,0.0,0.03120017353492447,0.02110354206230067,0.3820213151931763,91.91,99.73,8.090000000000003,0.269999999999996
216,84240,0.04524969259897868,0.010429659256568321,0.017826423023003513,99.50520833333333,100.0,0.4947916666666714,0.0,0.031190075451814677,0.02055488960652412,0.3814823935031891,91.97,99.75,8.030000000000001,0.25
217,84630,0.04590143851744823,0.011243910667223809,0.017948758689304574,99.4931891025641,100.0,0.5068108974358978,0.0,0.03135593631599523,0.02303528182114227,0.38367006850242613,91.92,99.77,8.079999999999998,0.23000000000000398
218,85020,0.04559161968720265,0.011085744393177522,0.018383877113377915,99.47115384615384,100.0,0.5288461538461604,0.0,0.03174954124643833,0.02358596536177623,0.38253034706115724,91.9,99.76,8.099999999999994,0.23999999999999488
219,85410,0.045717615958971856,0.01053169751778627,0.017424140569682306,99.50921474358974,100.0,0.4907852564102626,0.0,0.03492943244644358,0.025562467454354976,0.38371907930374144,91.94,99.78,8.060000000000002,0.21999999999999886
220,85800,0.04600094648507925,0.010389208793640137,0.018363782605872705,99.48717948717949,100.0,0.512820512820511,0.0,0.03151644332499444,0.022863261307342144,0.3845384916782379,91.97,99.79,8.030000000000001,0.20999999999999375
221,86190,0.04612662731072842,0.011146975786258013,0.018868820230739238,99.48517628205128,99.9979967948718,0.5148237179487154,0.0020032051282043994,0.03157414062113702,0.023008192641825617,0.3872779484272003,91.91,99.74,8.090000000000003,0.2600000000000051
222,86580,0.04586929847032596,0.011316715753995454,0.018741570845341834,99.44911858974359,100.0,0.5508814102564088,0.0,0.030910277668433853,0.02112982846513579,0.3821187563419342,91.93,99.8,8.069999999999993,0.20000000000000284
223,86970,0.04581542809804281,0.011819418271382649,0.01844539225865633,99.48317307692308,100.0,0.5168269230769198,0.0,0.0317906699603117,0.022620859025399898,0.38543955368995664,91.91,99.74,8.090000000000003,0.2600000000000051
224,87360,0.04617622754512689,0.01166841616997352,0.01765391527651212,99.51121794871794,100.0,0.4887820512820582,0.0,0.031158921084826506,0.02169953720479072,0.3858005883216858,91.87,99.75,8.129999999999995,0.25
225,87750,0.04554882660890237,0.011039368922893818,0.018706121530312186,99.453125,100.0,0.546875,0.0,0.03106312208537814,0.01950427852099455,0.3852873896121979,92.02,99.78,7.980000000000004,0.21999999999999886
226,88140,0.0452074619439932,0.01153865716396234,0.018742719810241115,99.46714743589743,100.0,0.5328525641025692,0.0,0.03110669836213317,0.021275046505505525,0.3841445595264435,91.94,99.76,8.060000000000002,0.23999999999999488
227,88530,0.045211152541331755,0.01121665208767622,0.017461821070323007,99.54126602564102,100.0,0.458733974358978,0.0,0.030774517904354048,0.022005965438070176,0.3825350344657898,92.0,99.77,8.0,0.23000000000000398
228,88920,0.045738542996920074,0.011548610222645295,0.01832933877236568,99.47115384615384,100.0,0.5288461538461604,0.0,0.031120321418665633,0.02138148078435584,0.38620728750228883,91.96,99.79,8.040000000000006,0.20999999999999375
229,89310,0.04555832972893348,0.011159532498090695,0.017526184914944072,99.4931891025641,100.0,0.5068108974358978,0.0,0.03155096271370031,0.022049710720400267,0.3853016561985016,91.91,99.78,8.090000000000003,0.21999999999999886
230,89700,0.04514434031951122,0.010679270059634477,0.01749211759485591,99.4951923076923,100.0,0.5048076923076934,0.0,0.030747594712655757,0.021433591842651367,0.38176973776817325,91.96,99.78,8.040000000000006,0.21999999999999886
231,90090,0.04517659529661521,0.010547426419380383,0.018258337579810848,99.51322115384616,99.9979967948718,0.4867788461538396,0.0020032051282043994,0.031453437443020975,0.02226074436042882,0.38795459837913515,91.9,99.76,8.099999999999994,0.23999999999999488
232,90480,0.04551751858148819,0.01136031334216778,0.017179995091655888,99.50520833333333,100.0,0.4947916666666714,0.0,0.03426172159895112,0.025444338593301894,0.38440243339538577,91.89,99.73,8.11,0.269999999999996
233,90870,0.0455806940029829,0.01025545902741261,0.018774300273985436,99.46915064102564,100.0,0.5308493589743648,0.0,0.030788838108883627,0.02144037319135062,0.3845345048427582,91.97,99.77,8.030000000000001,0.23000000000000398
234,91260,0.04627318259997246,0.011989731055039626,0.01781552689245496,99.5332532051282,100.0,0.4667467948717956,0.0,0.031860164449184755,0.022449025624915013,0.383028582239151,91.96,99.75,8.040000000000006,0.25
235,91650,0.04693801158513778,0.011963383356730143,0.017110153345558314,99.5332532051282,100.0,0.4667467948717956,0.0,0.032126752636100674,0.023799476744253423,0.384688307762146,91.93,99.78,8.069999999999993,0.21999999999999886
236,92040,0.04707069519238594,0.011532439941014999,0.01716785196405955,99.5332532051282,99.9979967948718,0.4667467948717956,0.0020032051282043994,0.03463741495639463,0.025123991543733622,0.38641685433387757,91.89,99.8,8.11,0.20000000000000284
237,92430,0.046597925821940105,0.012340465570107484,0.016636898203824576,99.58533653846153,100.0,0.414663461538467,0.0,0.03204002863244165,0.022459461719174928,0.38283692021369936,91.87,99.74,8.129999999999995,0.2600000000000051
238,92820,0.0460431606341631,0.011724426807501378,0.01718352820354108,99.51722756410257,100.0,0.4827724358974308,0.0,0.03126750716680213,0.021978550319430194,0.3854704454898834,91.86,99.78,8.14,0.21999999999999886
239,93210,0.04586203954158685,0.011254275150788137,0.01752701862834585,99.54326923076923,100.0,0.4567307692307736,0.0,0.03130816809738739,0.021670012534419192,0.3834367476940155,91.99,99.75,8.010000000000005,0.25
240,93600,0.045343410051785986,0.01159342680221949,0.017788007241697646,99.4931891025641,100.0,0.5068108974358978,0.0,0.03193811223476748,0.021046019807646546,0.3818309386730194,91.88,99.73,8.120000000000005,0.269999999999996
241,93990,0.04609932410411346,0.011405847011468349,0.019097689087263857,99.44110576923077,100.0,0.5588942307692264,0.0,0.031559757039516786,0.02280879020690918,0.3837162295818329,91.92,99.77,8.079999999999998,0.23000000000000398
242,94380,0.04553187993856577,0.011144756659483298,0.017867027296541403,99.51923076923077,100.0,0.4807692307692264,0.0,0.03145247471483448,0.021033733705931073,0.38414133315086363,91.88,99.79,8.120000000000005,0.20999999999999375
243,94770,0.045832539827395706,0.011072461421673115,0.01816006545514728,99.48317307692308,100.0,0.5168269230769198,0.0,0.031872610502605196,0.021594980095006242,0.3854408974647522,91.94,99.77,8.060000000000002,0.23000000000000398
244,95160,0.04611926567860139,0.010126997874333308,0.017716676784225574,99.47516025641026,100.0,0.5248397435897374,0.0,0.03139116190656831,0.022652692432645002,0.38631256184577945,91.9,99.75,8.099999999999994,0.25
245,95550,0.046633411676455766,0.01117554994729849,0.018416315106113846,99.47115384615384,100.0,0.5288461538461604,0.0,0.03156176096276392,0.0227553029603596,0.3842967938423157,91.93,99.78,8.069999999999993,0.21999999999999886
246,95940,0.046024593328818295,0.01091936123676789,0.018146684573879704,99.4931891025641,100.0,0.5068108974358978,0.0,0.03127451788021039,0.02115007291866254,0.3858209309101105,91.95,99.78,8.049999999999997,0.21999999999999886
